2821
294.028, 121, 17, 152, 144
276.276, 161, 89, 288, 152
261.969, 121, 17, 184, 144
259.161, 113, 17, 240, 144
251.377, 217, 89, 280, 152
249.521, 121, 17, 184, 80
249.074, 161, 33, 288, 160
247.292, 217, 33, 280, 160
246.611, 113, 81, 240, 144
242.807, 113, 17, 240, 48
241.428, 261, 33, 276, 160
241.3, 113, 17, 240, 80
240.442, 245, 33, 276, 160
240.326, 145, 33, 208, 160
237.867, 145, 33, 176, 160
237.22, 123, 1, 138, 128
236.671, 245, 89, 276, 152
234.608, 165, 33, 196, 160
231.33, 161, 33, 288, 96
231.119, 145, 17, 176, 80
230.942, 121, 17, 152, 80
229.672, 121, 81, 184, 144
229.315, 157, 17, 188, 80
228.834, 113, 41, 240, 72
226.281, 169, 33, 232, 160
225.998, 259, 89, 274, 152
222.262, 121, 17, 184, 48
221.258, 161, 113, 288, 144
221.086, 145, 25, 208, 88
220.909, 175, 17, 190, 80
220.337, 261, 33, 276, 96
219.006, 147, 33, 162, 160
219.003, 177, 33, 192, 160
218.548, 181, 81, 212, 144
218.533, 193, 33, 256, 160
218.108, 145, 49, 176, 80
217.638, 219, 33, 234, 160
217.402, 113, 45, 176, 76
217.387, 65, 81, 320, 144
217.111, 121, 17, 152, 48
216.925, 113, 49, 240, 112
216.736, 177, 33, 208, 160
216.067, 145, 17, 160, 80
215.736, 121, 41, 184, 56
214.273, 153, 17, 168, 80
213.95, 137, 49, 200, 80
213.149, 221, 33, 252, 160
212.63, 153, 81, 184, 144
212.014, 255, 33, 270, 160
210.232, 225, 33, 240, 160
209.898, 193, 33, 224, 160
209.89, 249, 33, 280, 96
209.679, 153, 81, 216, 144
209.552, 169, 1, 184, 128
209.097, 185, 73, 216, 88
208.494, 121, 45, 152, 76
207.54, 129, 61, 192, 92
207.394, 113, 61, 240, 92
206.671, 191, 89, 206, 152
206.326, 123, 17, 138, 48
206.27, 121, 41, 184, 104
206.209, 159, 33, 174, 160
205.958, 177, 33, 240, 96
205.135, 173, 49, 204, 112
204.984, 201, 75, 264, 90
204.841, 185, 33, 216, 96
204.54, 135, 17, 150, 144
204.198, 147, 49, 162, 80
204.183, 177, 61, 240, 92
203.51, 157, 49, 188, 80
203.146, 183, 33, 198, 160
202.845, 121, 105, 184, 136
202.27, 129, 123, 192, 138
202.201, 217, 117, 280, 148
201.386, 187, 33, 202, 96
200.345, 189, 33, 204, 160
200.229, 183, 81, 198, 144
199.134, 113, 81, 240, 112
199.086, 169, 25, 200, 88
198.803, 185, 89, 248, 152
198.788, 205, 33, 220, 160
198.417, 161, 1, 224, 300
197.428, 113, 33, 176, 64
197.337, 137, 53, 200, 68
197.097, 231, 33, 246, 160
196.57, 217, 131, 280, 146
196.54, 165, 17, 180, 80
193.965, 165, 21, 196, 52
193.815, 209, 1, 240, 128
193.616, 153, 1, 168, 128
193.409, 129, 73, 192, 88
193.398, 159, 17, 174, 80
193.019, 65, 17, 320, 144
192.86, 125, 119, 156, 134
192.142, 129, 1, 192, 300
192.081, 161, 85, 288, 116
192.059, 199, 33, 214, 160
192.044, 165, 61, 196, 92
192.022, 113, 29, 240, 60
191.684, 209, 49, 240, 176
191.623, 209, 33, 272, 96
191.608, 153, 125, 216, 140
191.048, 249, 83, 280, 98
191.015, 233, 1, 264, 128
190.149, 129, 65, 192, 80
190.138, 265, 21, 280, 52
189.796, 211, 33, 226, 160
189.221, 249, 49, 264, 176
189.018, 189, 61, 220, 92
188.916, 113, 109, 240, 140
187.508, 1, 1, 400, 128
187.326, 241, 33, 256, 160
186.567, 121, 81, 152, 144
186.519, 141, 17, 156, 144
186.3, 145, 41, 176, 104
186.254, 169, 81, 184, 144
185.664, 177, 29, 240, 44
185.588, 121, 41, 152, 104
184.838, 161, 49, 192, 112
184.326, 187, 57, 202, 88
184.224, 213, 89, 244, 152
183.943, 1, 17, 400, 80
183.732, 161, 61, 288, 92
183.15, 145, 37, 208, 68
182.503, 129, 1, 256, 300
182.165, 113, 57, 176, 72
181.63, 161, 39, 192, 54
181.438, 121, 53, 152, 68
181.113, 153, 49, 216, 112
180.943, 165, 81, 196, 144
180.924, 225, 21, 288, 52
180.811, 177, 81, 192, 144
179.935, 193, 89, 224, 152
179.735, 215, 89, 230, 152
179.553, 113, 65, 240, 192
179.371, 177, 29, 240, 60
179.124, 153, 61, 216, 92
179.029, 137, 59, 200, 74
178.946, 121, 21, 184, 36
178.931, 121, 81, 184, 112
178.732, 217, 85, 280, 116
178.513, 123, 17, 138, 80
178.33, 177, 73, 240, 88
178.066, 245, 117, 276, 148
177.894, 249, 29, 280, 60
177.691, 177, 17, 240, 48
177.436, 185, 1, 248, 300
177.142, 161, 75, 192, 90
177.062, 121, 59, 152, 74
176.687, 255, 33, 270, 96
176.469, 125, 105, 156, 136
176.21, 209, 1, 272, 300
175.676, 187, 73, 202, 88
175.635, 161, 65, 288, 128
175.33, 263, 47, 278, 62
175.33, 249, 81, 280, 112
175.217, 263, 9, 278, 72
174.973, 181, 41, 212, 72
174.522, 177, 49, 208, 64
174.417, 265, 21, 280, 36
174.395, 233, 49, 264, 176
174.078, 153, 67, 216, 82
174.01, 121, 85, 184, 100
173.86, 175, 49, 190, 112
173.518, 165, 33, 196, 64
173.413, 113, 51, 176, 66
173.413, 145, 17, 208, 48
173.285, 177, 21, 304, 52
173.187, 161, 1, 192, 256
173.078, 165, 51, 196, 66
172.958, 169, 49, 184, 176
172.845, 217, 83, 280, 98
172.5, 133, 17, 164, 144
172.274, 137, 1, 200, 256
172.22, 121, 43, 152, 58
172.202, 175, 41, 190, 56
172.041, 169, 49, 200, 80
171.882, 121, 21, 152, 36
171.819, 173, 41, 204, 56
171.758, 161, 49, 176, 80
171.522, 179, 101, 194, 116
171.3, 121, 109, 184, 124
170.717, 261, 57, 276, 88
170.499, 133, 17, 164, 80
170.47, 247, 1, 262, 128
170.409, 229, 77, 260, 92
170.39, 185, 17, 216, 48
170.285, 165, 125, 196, 140
170.168, 211, 33, 226, 96
170.044, 147, 49, 162, 112
169.63, 127, 119, 142, 134
169.615, 185, 127, 216, 142
169.251, 189, 79, 220, 94
169.251, 177, 79, 240, 94
168.804, 161, 9, 288, 72
168.702, 169, 9, 232, 72
168.495, 175, 49, 190, 80
168.469, 201, 65, 264, 96
168.405, 161, 81, 176, 144
168.397, 209, 75, 240, 90
168.345, 169, 41, 232, 72
168.273, 173, 113, 204, 144
168.247, 259, 21, 274, 52
168.081, 121, 65, 152, 80
167.965, 121, 57, 152, 88
167.935, 181, 9, 212, 72
167.924, 141, 123, 172, 138
167.913, 169, 49, 232, 64
167.83, 185, 29, 216, 44
167.68, 177, 67, 240, 82
167.623, 259, 117, 274, 148
167.604, 121, 33, 152, 64
167.506, 245, 131, 276, 146
167.465, 177, 21, 240, 36
167.44, 245, 19, 276, 34
167.236, 197, 33, 228, 96
166.778, 153, 73, 216, 88
166.262, 259, 133, 274, 148
165.992, 225, 21, 288, 36
165.781, 145, 81, 160, 144
165.454, 249, 57, 280, 88
165.443, 261, 77, 276, 108
165.436, 145, 39, 208, 54
165.345, 185, 67, 216, 82
165.323, 97, 33, 352, 96
165.228, 133, 17, 148, 48
164.567, 187, 43, 202, 58
164.446, 137, 17, 152, 80
164.398, 105, 57, 168, 88
164.334, 209, 33, 240, 96
163.872, 201, 33, 216, 96
163.672, 197, 89, 212, 152
163.668, 245, 33, 260, 96
163.326, 173, 61, 188, 92
163.126, 221, 89, 236, 152
162.439, 125, 81, 140, 144
162.224, 129, 17, 144, 144
162.067, 181, 17, 196, 48
162.052, 1, 41, 400, 104
161.86, 141, 81, 172, 144
161.781, 161, 101, 288, 132
161.612, 181, 57, 196, 120
161.413, 237, 33, 268, 96
161.191, 187, 17, 202, 48
160.853, 201, 61, 232, 92
160.755, 225, 33, 256, 96
160.714, 165, 73, 196, 104
160.405, 121, 99, 184, 114
160.318, 123, 21, 138, 36
159.973, 261, 83, 276, 98
159.488, 121, 79, 184, 94
158.917, 153, 49, 168, 176
158.856, 155, 81, 170, 144
158.634, 227, 89, 242, 152
158.172, 209, 81, 224, 144
158.135, 177, 79, 208, 94
157.913, 161, 45, 288, 76
157.845, 223, 33, 238, 96
157.811, 121, 1, 152, 256
157.797, 261, 71, 276, 86
157.556, 177, 65, 208, 96
157.455, 199, 73, 214, 88
157.273, 145, 51, 176, 66
156.996, 105, 73, 168, 88
156.92, 145, 61, 176, 76
156.556, 185, 57, 216, 120
156.458, 201, 19, 264, 34
156.236, 185, 41, 216, 56
156.16, 211, 75, 226, 90
156.011, 185, 81, 216, 112
156.011, 161, 81, 288, 208
155.756, 105, 67, 168, 82
155.597, 125, 105, 140, 136
155.585, 175, 21, 190, 52
155.585, 141, 109, 172, 140
155.56, 169, 61, 200, 76
155.138, 153, 123, 184, 138
155.112, 233, 21, 264, 52
155.105, 173, 69, 204, 84
154.578, 143, 17, 158, 48
154.559, 169, 49, 184, 80
154.232, 121, 93, 184, 124
154.214, 177, 59, 240, 74
153.901, 177, 113, 192, 144
153.89, 207, 61, 222, 92
153.879, 217, 19, 248, 34
153.683, 217, 89, 280, 104
153.526, 145, 67, 176, 82
153.483, 121, 71, 152, 86
153.319, 179, 77, 194, 108
153.225, 177, 41, 240, 56
153.123, 229, 33, 244, 96
153.003, 187, 29, 202, 44
152.999, 203, 89, 218, 152
152.966, 249, 17, 280, 48
152.842, 97, 57, 352, 120
152.683, 243, 77, 258, 92
152.683, 225, 89, 256, 152
152.668, 175, 51, 190, 66
152.566, 121, 107, 152, 122
152.402, 261, 65, 276, 128
152.348, 121, 89, 152, 120
152.188, 263, 41, 278, 56
151.77, 199, 127, 214, 142
151.642, 229, 65, 260, 96
151.627, 195, 33, 210, 96
151.376, 105, 69, 168, 100
151.304, 187, 41, 202, 72
151.289, 121, 31, 184, 46
151.198, 139, 81, 154, 144
150.958, 177, 33, 192, 64
150.733, 261, 53, 276, 68
150.616, 159, 41, 174, 104
150.311, 141, 17, 172, 48
150.172, 169, 41, 184, 104
150.093, 155, 17, 170, 48
150.063, 249, 9, 280, 72
150.052, 145, 61, 176, 92
149.987, 245, 89, 260, 152
149.856, 161, 67, 192, 82
149.714, 145, 77, 208, 108
149.638, 225, 29, 288, 44
149.289, 169, 125, 184, 140
149.063, 185, 21, 216, 36
149.034, 113, 117, 176, 132
149.023, 121, 65, 184, 192
148.925, 229, 19, 260, 34
148.838, 161, 113, 224, 144
148.808, 257, 19, 272, 34
148.808, 153, 37, 184, 68
148.721, 165, 33, 196, 48
148.721, 263, 45, 278, 76
148.703, 263, 33, 278, 64
148.575, 97, 17, 160, 80
148.357, 197, 73, 228, 88
148.191, 233, 89, 248, 152
148.081, 251, 89, 266, 152
148.07, 239, 33, 254, 96
148.03, 145, 75, 176, 90
148.03, 185, 29, 200, 60
147.928, 189, 81, 204, 112
147.728, 139, 121, 154, 136
147.725, 217, 33, 232, 96
147.616, 161, 123, 176, 138
147.59, 227, 19, 242, 34
147.484, 155, 45, 170, 76
147.459, 249, 69, 280, 100
147.39, 177, 127, 240, 142
147.375, 217, 81, 280, 208
147.259, 263, 29, 278, 44
147.165, 177, 125, 192, 140
147.066, 239, 89, 254, 152
146.924, 173, 33, 204, 288
146.902, 137, 47, 200, 62
146.277, 147, 109, 162, 140
146.244, 181, 33, 196, 96
146.236, 187, 57, 202, 120
146.146, 193, 127, 208, 142
146.138, 185, 29, 216, 60
145.891, 251, 19, 266, 34
145.858, 267, 1, 282, 128
