2792
240.766, 37, 77, 68, 108
240.657, 33, 41, 288, 104
240.402, 29, 49, 60, 112
237.259, 1, 41, 300, 104
234.905, 1, 49, 300, 176
230.882, 51, 69, 66, 100
230.435, 39, 83, 54, 98
229.868, 49, 65, 64, 128
229.413, 39, 81, 54, 112
228.758, 1, 49, 256, 176
227.39, 237, 33, 252, 48
227.161, 37, 69, 52, 100
226.834, 113, 1, 240, 256
226.059, 1, 1, 256, 256
225.044, 17, 61, 80, 76
224.841, 29, 77, 44, 92
223.695, 55, 63, 70, 78
223.36, 231, 37, 246, 52
223.014, 29, 65, 44, 96
222.116, 1, 17, 32, 32
221.567, 39, 93, 54, 108
221.09, 33, 73, 64, 136
218.01, 49, 1, 176, 400
217.18, 31, 1, 46, 128
217.074, 33, 89, 64, 104
216.841, 27, 53, 42, 84
216.612, 1, 81, 64, 112
216.056, 5, 9, 36, 40
215.288, 31, 65, 46, 80
215.251, 37, 65, 68, 96
215.059, 33, 1, 288, 400
215.033, 43, 71, 58, 86
214.699, 1, 57, 64, 120
214.39, 221, 45, 236, 60
213.785, 1, 33, 300, 288
213.416, 97, 33, 224, 96
212.702, 25, 1, 56, 128
212.604, 153, 1, 216, 256
212.571, 37, 73, 68, 88
212.123, 37, 81, 68, 96
211.45, 1, 89, 64, 152
210.101, 19, 45, 34, 76
209.541, 37, 89, 68, 120
209.537, 13, 33, 44, 160
208.657, 51, 75, 66, 90
208.65, 1, 93, 64, 108
208.409, 3, 19, 18, 34
208.285, 33, 49, 48, 112
208.206, 1, 1, 64, 128
208.082, 33, 85, 48, 100
207.529, 205, 49, 236, 64
206.653, 49, 33, 176, 288
206.507, 49, 65, 64, 80
205.631, 47, 93, 62, 124
205.326, 177, 41, 208, 104
204.649, 191, 41, 206, 104
204.499, 37, 73, 52, 136
203.808, 25, 53, 56, 84
203.616, 41, 63, 72, 78
203.481, 1, 1, 32, 128
203.383, 5, 57, 36, 120
203.161, 37, 95, 68, 110
202.935, 33, 107, 64, 122
202.928, 43, 65, 58, 96
202.371, 41, 77, 56, 92
202.157, 1, 87, 64, 102
201.597, 1, 1, 128, 64
201.462, 25, 69, 56, 100
201.451, 37, 1, 68, 128
200.022, 17, 9, 32, 40
199.454, 23, 61, 38, 76
198.225, 201, 45, 232, 76
198.214, 21, 73, 52, 88
198.214, 129, 1, 192, 256
197.788, 47, 107, 62, 122
196.973, 1, 1, 300, 400
196.894, 153, 1, 216, 400
196.533, 21, 1, 52, 64
