2776
210.123, 1, 121, 400, 184
208.202, 217, 81, 280, 208
201.68, 241, 161, 368, 192
200.578, 193, 97, 256, 224
196.064, 225, 97, 352, 224
195.074, 209, 157, 272, 188
191.924, 1, 97, 400, 224
191.695, 161, 81, 224, 208
190.942, 209, 105, 272, 168
190, 241, 153, 368, 216
189.698, 81, 81, 208, 208
189.465, 209, 163, 272, 178
189.003, 233, 85, 264, 116
188.345, 161, 81, 288, 208
188.094, 109, 81, 140, 112
188.029, 97, 81, 160, 208
187.887, 233, 145, 296, 176
185.969, 129, 129, 384, 192
185.398, 225, 137, 288, 200
185.296, 97, 89, 160, 120
184.973, 249, 177, 312, 208
184.627, 193, 153, 256, 216
184.507, 1, 81, 256, 208
184.503, 197, 113, 228, 240
184.045, 257, 161, 320, 224
183.612, 201, 169, 232, 232
183.169, 185, 153, 248, 184
182.754, 33, 81, 160, 208
182.405, 273, 105, 336, 136
181.721, 193, 105, 320, 168
181.386, 229, 81, 260, 208
181.266, 265, 153, 328, 184
181.041, 197, 137, 228, 200
180.826, 129, 89, 256, 120
179.909, 169, 65, 200, 192
179.695, 113, 101, 176, 116
179.342, 225, 89, 288, 120
178.796, 153, 97, 216, 160
178.582, 241, 113, 368, 176
178.476, 1, 97, 400, 160
178.236, 169, 165, 232, 196
177.672, 157, 149, 188, 180
177.552, 201, 113, 216, 240
176.996, 241, 97, 304, 224
176.887, 205, 113, 236, 176
176.683, 209, 177, 224, 240
175.191, 209, 105, 336, 136
175.071, 121, 137, 184, 200
174.958, 1, 145, 400, 208
174.315, 105, 173, 168, 204
174.097, 181, 65, 196, 192
174.075, 245, 165, 276, 196
173.849, 193, 109, 256, 124
173.649, 277, 189, 308, 220
173.507, 153, 149, 216, 180
173.507, 237, 81, 268, 144
173.383, 241, 173, 368, 204
172.838, 161, 137, 288, 200
172.507, 229, 157, 260, 188
172.052, 217, 105, 280, 120
171.729, 121, 81, 184, 208
171.485, 129, 161, 384, 224
171.278, 225, 171, 288, 186
170.79, 193, 161, 320, 224
170.263, 145, 157, 176, 188
169.939, 217, 169, 280, 200
169.928, 153, 151, 216, 166
169.826, 145, 149, 272, 180
169.823, 199, 145, 214, 208
169.604, 241, 113, 304, 176
169.597, 185, 161, 248, 176
169.36, 169, 161, 232, 224
169.357, 177, 121, 240, 184
169.251, 217, 169, 280, 232
169.044, 145, 169, 272, 232
168.793, 193, 177, 320, 208
168.342, 193, 153, 256, 168
168.229, 161, 161, 288, 192
168.04, 305, 137, 368, 200
168.04, 49, 97, 176, 160
167.018, 105, 97, 168, 160
166.774, 209, 105, 272, 136
166.432, 33, 97, 160, 128
166.214, 273, 161, 304, 224
165.898, 129, 165, 192, 180
165.781, 49, 153, 176, 184
165.432, 217, 149, 248, 180
165.297, 209, 145, 272, 176
165.225, 169, 169, 232, 184
164.988, 97, 97, 352, 224
164.984, 241, 81, 272, 208
164.33, 251, 77, 266, 108
164.228, 145, 177, 272, 208
164.086, 237, 137, 268, 200
163.992, 217, 105, 248, 168
163.653, 197, 165, 228, 196
163.289, 261, 161, 292, 224
163.195, 225, 97, 256, 128
163.184, 121, 89, 152, 120
162.842, 97, 153, 160, 216
162.736, 121, 161, 184, 192
162.293, 177, 105, 208, 168
162.078, 193, 177, 256, 208
161.74, 209, 97, 240, 224
161.638, 129, 57, 192, 120
161.518, 97, 105, 352, 168
161.172, 169, 141, 200, 172
161.165, 81, 95, 144, 110
160.962, 177, 65, 192, 128
160.812, 201, 93, 264, 124
160.398, 129, 81, 192, 112
160.372, 177, 141, 240, 172
160.372, 49, 145, 176, 208
160.263, 129, 89, 256, 152
160.18, 273, 105, 336, 168
160.154, 209, 93, 336, 124
160.078, 233, 81, 248, 208
159.717, 265, 97, 328, 224
159.496, 169, 89, 232, 120
159.492, 265, 165, 328, 196
159.281, 233, 177, 296, 192
159.263, 209, 113, 224, 240
158.965, 41, 81, 104, 208
158.604, 177, 65, 240, 128
158.593, 161, 109, 224, 124
158.383, 145, 157, 208, 172
158.052, 301, 101, 332, 132
157.935, 305, 165, 368, 196
157.932, 129, 65, 256, 128
157.71, 1, 105, 256, 168
157.575, 249, 145, 280, 208
157.12, 137, 99, 200, 114
156.826, 313, 137, 376, 168
156.549, 113, 145, 240, 208
156.131, 145, 81, 176, 208
155.556, 241, 149, 368, 180
155.341, 257, 137, 384, 168
155.127, 177, 69, 192, 100
154.665, 241, 149, 304, 164
154.552, 129, 93, 192, 108
154.45, 281, 113, 312, 240
154.443, 209, 113, 224, 176
154.203, 177, 103, 240, 118
154.01, 105, 187, 168, 202
153.992, 97, 101, 224, 132
153.774, 41, 97, 104, 128
153.654, 229, 113, 260, 176
153.53, 145, 93, 208, 124
153.33, 129, 105, 192, 168
153.184, 113, 165, 240, 196
153.01, 113, 185, 144, 216
152.762, 107, 73, 122, 104
152.762, 265, 149, 296, 180
152.628, 257, 173, 288, 204
152.62, 113, 101, 176, 132
152.537, 197, 169, 228, 184
152.289, 253, 153, 284, 184
152.202, 241, 101, 304, 116
151.992, 237, 91, 268, 106
151.988, 257, 193, 320, 208
151.977, 133, 165, 164, 196
151.879, 251, 81, 266, 96
151.871, 253, 97, 284, 224
151.751, 301, 105, 332, 168
151.736, 201, 169, 264, 184
151.533, 73, 81, 136, 112
151.078, 161, 109, 288, 140
150.951, 249, 97, 312, 128
150.744, 281, 129, 344, 160
150.653, 315, 101, 330, 132
150.398, 125, 153, 156, 216
150.293, 193, 153, 224, 184
150.052, 175, 65, 190, 192
149.954, 165, 121, 196, 184
149.83, 243, 81, 258, 208
149.732, 239, 89, 254, 120
149.627, 145, 105, 176, 168
149.511, 249, 187, 312, 202
149.485, 65, 81, 320, 144
149.165, 193, 113, 224, 176
148.943, 107, 75, 122, 90
148.797, 81, 89, 208, 120
148.379, 289, 145, 320, 208
147.939, 145, 161, 208, 224
147.819, 89, 101, 152, 116
147.571, 169, 73, 200, 136
147.39, 97, 145, 160, 176
147.361, 141, 137, 172, 200
147.357, 105, 95, 168, 110
147.139, 249, 73, 264, 136
146.819, 209, 189, 272, 220
146.597, 145, 113, 272, 176
146.582, 193, 121, 208, 184
146.488, 249, 85, 312, 116
146.469, 215, 97, 230, 224
146.364, 333, 137, 364, 200
146.251, 199, 121, 214, 184
146.225, 49, 165, 176, 196
146.135, 241, 105, 272, 168
146.022, 153, 129, 184, 192
145.92, 121, 171, 184, 186
145.909, 293, 169, 308, 232
145.804, 173, 107, 204, 122
145.676, 201, 129, 264, 192
145.142, 129, 77, 256, 108
145.109, 249, 137, 312, 200
144.92, 273, 109, 336, 124
144.909, 217, 153, 248, 216
144.905, 213, 111, 244, 126
144.796, 193, 181, 256, 196
144.695, 221, 105, 236, 168
144.669, 275, 161, 290, 224
144.567, 129, 81, 160, 208
144.56, 169, 141, 232, 156
144.319, 129, 149, 192, 180
144.236, 157, 81, 188, 208
144.221, 185, 81, 216, 208
144.127, 197, 185, 228, 216
144.101, 137, 109, 200, 124
144.079, 195, 81, 210, 208
144.011, 245, 85, 260, 116
143.887, 97, 89, 160, 104
143.883, 161, 163, 224, 178
143.876, 237, 145, 268, 176
143.804, 295, 193, 310, 208
143.672, 177, 165, 208, 196
143.541, 153, 121, 216, 184
142.985, 265, 161, 296, 192
142.981, 153, 105, 216, 136
142.89, 315, 97, 330, 160
142.879, 49, 177, 176, 208
142.567, 333, 169, 364, 200
142.552, 107, 85, 122, 116
142.552, 97, 177, 224, 208
142.53, 213, 105, 244, 136
142.443, 249, 65, 264, 192
142.421, 73, 101, 136, 132
142.214, 201, 197, 232, 228
142.199, 209, 115, 272, 130
142.086, 33, 81, 160, 112
141.748, 281, 145, 344, 208
141.642, 263, 161, 278, 224
141.548, 231, 97, 246, 160
141.515, 109, 93, 140, 124
141.421, 145, 161, 208, 192
141.311, 113, 161, 144, 224
141.188, 225, 155, 288, 170
141.093, 113, 179, 176, 194
141.086, 233, 97, 264, 112
141.064, 187, 81, 202, 208
141.06, 193, 145, 320, 176
140.827, 225, 81, 288, 144
140.751, 173, 93, 204, 124
140.729, 233, 157, 296, 188
140.616, 193, 147, 256, 162
140.526, 201, 187, 264, 202
140.18, 241, 163, 304, 178
140.173, 109, 85, 140, 100
140.173, 217, 129, 248, 192
140.075, 177, 71, 192, 86
139.977, 181, 81, 196, 112
139.882, 293, 193, 308, 224
139.849, 97, 169, 224, 232
139.744, 193, 163, 224, 178
139.496, 153, 137, 216, 168
139.435, 257, 113, 288, 176
139.409, 321, 137, 352, 200
139.391, 281, 161, 296, 224
139.315, 249, 65, 312, 128
139.285, 241, 125, 368, 156
139.198, 253, 103, 284, 118
139.082, 227, 81, 242, 208
139.067, 217, 143, 280, 158
138.965, 251, 145, 266, 208
138.947, 253, 141, 284, 172
138.867, 185, 77, 248, 108
138.612, 169, 121, 184, 184
138.394, 101, 81, 132, 208
138.274, 97, 121, 224, 184
138.187, 117, 101, 148, 116
138.187, 213, 149, 228, 180
138.176, 145, 129, 176, 160
138.161, 233, 133, 296, 164
138.154, 141, 107, 172, 122
138.15, 193, 193, 320, 224
138.048, 157, 97, 188, 160
137.917, 133, 97, 164, 128
137.845, 265, 177, 296, 192
137.845, 295, 113, 310, 240
137.823, 181, 141, 212, 172
137.816, 225, 137, 256, 168
137.816, 193, 185, 320, 248
137.725, 241, 113, 304, 144
137.718, 177, 109, 208, 140
137.699, 201, 99, 264, 114
137.631, 341, 137, 372, 168
137.379, 145, 81, 160, 208
137.281, 225, 151, 256, 166
137.266, 239, 81, 254, 144
137.048, 265, 97, 296, 224
137.045, 125, 85, 140, 116
136.936, 225, 103, 256, 118
136.804, 241, 109, 272, 140
136.492, 301, 105, 332, 120
136.462, 33, 137, 288, 200
136.372, 81, 89, 144, 152
136.277, 317, 103, 332, 118
136.263, 161, 177, 224, 192
136.15, 131, 89, 146, 120
136.139, 251, 93, 266, 124
136.041, 225, 129, 240, 192
135.939, 285, 105, 316, 136
135.921, 225, 81, 352, 112
135.808, 153, 93, 184, 124
135.808, 49, 97, 112, 160
135.786, 97, 107, 160, 122
135.604, 197, 199, 228, 214
135.484, 253, 165, 268, 180
135.266, 221, 165, 252, 180
135.022, 117, 81, 132, 112
134.92, 233, 93, 248, 124
134.913, 197, 149, 228, 164
134.815, 41, 93, 72, 124
134.684, 251, 149, 266, 180
134.357, 239, 137, 254, 200
134.349, 177, 97, 240, 112
134.247, 197, 187, 228, 202
134.244, 187, 97, 202, 160
134.142, 107, 89, 122, 104
134.127, 177, 169, 208, 184
134.109, 97, 85, 128, 116
133.974, 209, 81, 336, 144
133.894, 105, 81, 136, 144
133.815, 221, 173, 236, 204
133.8, 153, 177, 216, 208
133.676, 161, 115, 224, 130
133.582, 209, 201, 224, 232
133.477, 193, 93, 224, 124
133.454, 293, 145, 308, 208
133.451, 117, 81, 148, 208
133.356, 121, 87, 184, 102
133.327, 197, 1, 228, 256
133.255, 185, 91, 248, 106
133.244, 273, 105, 304, 168
133.221, 169, 33, 200, 288
133.112, 169, 89, 184, 120
133.105, 209, 133, 272, 164
133.025, 177, 161, 208, 224
132.789, 157, 97, 172, 224
132.767, 145, 105, 176, 136
132.676, 169, 81, 184, 208
132.571, 353, 137, 368, 168
132.548, 213, 145, 228, 208
132.545, 185, 97, 248, 160
132.45, 351, 129, 366, 192
132.428, 203, 169, 218, 232
132.349, 209, 193, 272, 208
132.323, 185, 175, 248, 190
132.323, 241, 141, 256, 172
132.232, 151, 97, 166, 224
132.229, 129, 69, 192, 100
132.21, 153, 33, 216, 288
132.105, 157, 97, 188, 112
132.007, 249, 105, 264, 168
131.887, 243, 113, 258, 176
131.883, 121, 137, 184, 168
131.876, 33, 109, 160, 140
131.835, 201, 73, 264, 136
131.792, 193, 65, 224, 128
131.77, 227, 97, 242, 128
131.77, 107, 65, 122, 192
131.755, 163, 105, 178, 168
131.661, 97, 121, 160, 184
131.654, 149, 137, 180, 152
131.65, 173, 81, 204, 112
131.65, 217, 161, 248, 192
131.556, 277, 153, 308, 184
131.534, 209, 147, 240, 162
131.534, 257, 153, 272, 184
131.432, 173, 97, 188, 160
131.301, 161, 129, 224, 256
131.188, 97, 157, 160, 188
131.105, 193, 121, 320, 152
130.977, 219, 145, 234, 208
130.883, 125, 177, 156, 208
130.766, 237, 85, 268, 100
130.763, 113, 143, 176, 158
130.748, 169, 145, 200, 160
130.748, 177, 125, 240, 156
130.744, 229, 109, 260, 140
130.665, 241, 177, 272, 192
130.654, 153, 81, 184, 112
130.639, 185, 49, 248, 176
130.556, 347, 169, 362, 200
130.544, 259, 169, 274, 184
130.537, 133, 137, 164, 168
130.53, 119, 169, 134, 232
130.508, 121, 161, 184, 224
130.443, 181, 141, 196, 172
130.428, 201, 117, 264, 148
130.428, 321, 137, 336, 200
130.424, 287, 169, 302, 232
130.304, 153, 155, 184, 170
130.202, 105, 79, 136, 94
130.199, 201, 117, 232, 148
130.199, 129, 97, 160, 160
130.188, 181, 113, 212, 128
130.188, 245, 93, 276, 124
130.097, 185, 97, 200, 128
129.977, 257, 189, 320, 220
129.886, 217, 177, 248, 208
129.868, 243, 159, 258, 174
129.857, 265, 181, 328, 196
129.311, 241, 113, 304, 128
129.199, 105, 91, 136, 106
129.18, 153, 105, 184, 120
129.078, 207, 173, 222, 204
129.064, 269, 161, 284, 224
129.06, 97, 153, 224, 184
128.991, 211, 199, 226, 214
128.747, 203, 117, 218, 148
128.638, 215, 105, 230, 168
128.529, 211, 185, 226, 216
128.507, 131, 153, 146, 216
128.187, 307, 97, 322, 160
128.165, 49, 121, 176, 184
128.158, 237, 163, 268, 178
128.071, 249, 155, 312, 170
127.954, 65, 103, 128, 118
127.867, 281, 205, 312, 220
127.823, 285, 169, 316, 232
127.744, 153, 65, 184, 128
127.733, 243, 113, 258, 144
127.703, 285, 177, 316, 208
127.623, 157, 137, 172, 200
127.62, 231, 153, 246, 184
127.609, 193, 177, 256, 240
127.293, 229, 151, 244, 166
127.245, 193, 1, 256, 256
127.241, 241, 1, 368, 256
127.078, 261, 113, 276, 176
126.965, 257, 65, 288, 128
126.947, 237, 157, 252, 188
126.86, 115, 185, 130, 216
126.834, 41, 101, 104, 116
126.816, 305, 129, 336, 192
126.812, 113, 129, 240, 256
126.714, 113, 113, 240, 144
126.605, 137, 93, 152, 124
126.605, 163, 129, 178, 192
126.594, 257, 81, 272, 208
126.525, 115, 187, 130, 202
126.488, 205, 145, 220, 208
126.485, 257, 185, 384, 216
126.394, 17, 125, 144, 156
126.27, 189, 157, 220, 172
126.048, 259, 169, 274, 200
125.924, 185, 115, 248, 130
125.826, 165, 117, 196, 148
125.797, 129, 33, 256, 288
125.717, 157, 105, 172, 168
125.71, 163, 137, 178, 152
125.688, 249, 89, 312, 152
125.575, 237, 107, 268, 122
125.492, 213, 159, 244, 174
125.39, 57, 57, 120, 120
125.383, 45, 89, 76, 152
125.375, 281, 97, 296, 224
125.27, 293, 129, 324, 160
125.263, 243, 161, 258, 192
125.226, 181, 137, 212, 200
125.165, 169, 149, 184, 180
124.939, 49, 157, 112, 188
124.898, 185, 105, 248, 136
124.702, 173, 99, 204, 114
124.619, 257, 89, 288, 120
124.597, 263, 145, 278, 176
124.556, 193, 145, 320, 272
124.481, 125, 161, 140, 224
124.466, 143, 153, 158, 216
124.262, 153, 183, 216, 198
124.262, 173, 117, 188, 148
124.026, 105, 97, 136, 112
124.026, 33, 169, 288, 232
124, 265, 1, 328, 256
123.917, 209, 145, 272, 272
123.909, 293, 181, 308, 212
123.906, 145, 161, 176, 176
123.8, 153, 117, 216, 148
123.662, 205, 153, 236, 184
123.56, 121, 101, 152, 132
123.495, 313, 149, 376, 164
123.462, 289, 165, 320, 196
123.203, 241, 157, 272, 172
123.124, 153, 113, 184, 128
123.12, 169, 147, 184, 162
123.105, 257, 105, 384, 136
123.018, 73, 97, 104, 160
122.935, 221, 177, 252, 240
122.931, 85, 81, 116, 112
122.909, 197, 181, 228, 196
122.789, 289, 105, 320, 168
122.785, 237, 133, 268, 164
122.782, 97, 101, 128, 132
122.778, 281, 169, 344, 232
122.684, 129, 137, 256, 168
122.684, 117, 97, 148, 160
122.676, 1, 73, 400, 136
122.661, 273, 173, 304, 204
122.589, 217, 181, 248, 196
122.571, 237, 143, 268, 158
122.549, 265, 137, 296, 200
122.458, 237, 117, 268, 132
122.353, 271, 149, 286, 180
122.345, 233, 139, 248, 154
122.297, 177, 1, 304, 256
122.138, 109, 199, 140, 214
122.112, 137, 153, 152, 216
122.011, 145, 105, 160, 168
122.007, 57, 95, 120, 110
121.898, 113, 81, 128, 208
121.898, 293, 97, 324, 224
121.781, 173, 93, 204, 108
121.759, 305, 113, 368, 176
121.702, 217, 199, 280, 214
121.669, 315, 137, 330, 200
121.665, 133, 167, 164, 182
121.661, 117, 93, 132, 124
121.639, 1, 33, 400, 288
121.567, 157, 157, 172, 188
121.56, 301, 113, 332, 144
121.556, 145, 171, 208, 186
121.465, 41, 97, 72, 112
121.462, 199, 109, 214, 124
121.417, 1, 33, 256, 288
121.33, 197, 175, 228, 190
121.232, 265, 165, 328, 180
121.21, 235, 137, 250, 168
121.195, 225, 81, 256, 144
121.12, 163, 153, 178, 184
120.996, 257, 125, 320, 156
120.981, 179, 93, 194, 124
120.898, 267, 97, 282, 224
120.861, 145, 141, 176, 172
120.839, 129, 81, 192, 144
120.661, 253, 165, 268, 196
120.537, 263, 157, 278, 188
120.526, 241, 49, 304, 176
120.458, 293, 207, 308, 222
120.341, 193, 103, 224, 118
120.338, 229, 171, 260, 186
120.319, 225, 149, 240, 180
120.21, 183, 73, 198, 136
120.21, 113, 169, 128, 232
120.181, 225, 49, 352, 176
119.977, 25, 97, 88, 160
119.97, 221, 97, 236, 224
119.883, 281, 193, 312, 208
119.883, 269, 109, 300, 140
119.875, 189, 117, 204, 148
119.861, 197, 109, 228, 124
119.774, 285, 105, 300, 168
119.763, 275, 97, 290, 224
119.752, 65, 89, 128, 104
119.752, 189, 125, 220, 156
119.654, 251, 107, 266, 122
119.631, 169, 111, 184, 126
119.609, 97, 1, 352, 256
119.544, 121, 145, 152, 176
119.537, 219, 105, 234, 136
119.537, 289, 97, 352, 224
119.53, 249, 169, 280, 184
119.53, 143, 97, 158, 128
119.526, 167, 101, 182, 132
119.395, 233, 57, 264, 120
119.334, 129, 1, 192, 128
119.323, 331, 137, 346, 200
119.312, 169, 103, 184, 118
119.308, 133, 109, 164, 140
119.308, 101, 137, 132, 200
119.289, 97, 77, 160, 108
119.199, 179, 113, 194, 176
119.188, 255, 97, 270, 160
119.086, 193, 141, 256, 156
119.079, 257, 171, 320, 186
119.075, 209, 115, 224, 130
118.751, 299, 145, 314, 208
118.748, 149, 101, 164, 132
118.646, 151, 105, 166, 168
118.642, 101, 33, 132, 288
118.53, 309, 137, 324, 200
118.526, 287, 97, 302, 224
118.522, 105, 185, 168, 216
118.432, 309, 133, 340, 164
118.406, 205, 117, 236, 132
118.406, 151, 137, 166, 200
118.308, 345, 129, 360, 192
118.188, 191, 119, 206, 134
118.086, 151, 133, 166, 164
118.078, 193, 133, 320, 164
118.056, 1, 49, 400, 176
117.944, 49, 57, 176, 120
117.853, 169, 87, 200, 102
117.846, 229, 157, 260, 172
117.846, 251, 105, 266, 136
117.722, 157, 105, 188, 136
117.65, 305, 177, 368, 192
117.627, 113, 193, 240, 224
117.522, 301, 97, 316, 160
117.518, 219, 149, 234, 180
117.518, 163, 81, 178, 208
117.5, 73, 177, 136, 208
117.42, 309, 105, 324, 136
117.417, 129, 81, 192, 96
117.387, 1, 97, 128, 160
117.315, 301, 117, 332, 132
117.289, 197, 157, 212, 188
117.195, 249, 183, 280, 198
117.173, 287, 145, 302, 208
117.169, 137, 115, 200, 130
117.169, 167, 73, 182, 136
117.078, 251, 93, 266, 108
117.075, 225, 109, 256, 124
117.071, 181, 141, 212, 156
117.049, 245, 97, 260, 128
116.958, 237, 155, 252, 170
116.823, 209, 93, 272, 108
116.812, 153, 73, 216, 136
116.725, 305, 97, 336, 224
116.631, 217, 173, 232, 188
116.609, 255, 121, 270, 184
116.601, 73, 97, 136, 224
116.533, 61, 81, 92, 208
116.514, 257, 141, 272, 172
116.496, 175, 81, 190, 112
116.398, 113, 113, 176, 144
116.387, 137, 89, 152, 152
116.304, 199, 97, 214, 128
116.289, 237, 117, 252, 148
116.289, 151, 161, 166, 192
116.281, 49, 137, 112, 200
116.263, 145, 145, 208, 160
116.191, 341, 137, 372, 152
116.176, 85, 97, 100, 160
116.158, 209, 137, 240, 168
116.154, 305, 149, 368, 180
116.154, 81, 141, 208, 172
116.154, 73, 137, 136, 200
